,problem_name,hashed_name,sheet_name,skills,lesson_name
955,explog16,a512f5aexplog16,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
956,explog17,a512f5aexplog17,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
957,explog18,a512f5aexplog18,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
958,explog19,a512f5aexplog19,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
959,explog2,a512f5aexplog2,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
960,explog20,a512f5aexplog20,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
961,explog21,a512f5aexplog21,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
962,explog22,a512f5aexplog22,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
963,explog23,a512f5aexplog23,6.6 Exponential and Logarithmic Equations,['using_like_bases_to_solve_exponential_equations'],Openstax: College Algebra
964,explog24,a512f5aexplog24,6.6 Exponential and Logarithmic Equations,['using_the_definition_of_a_logarithm_to_solve_logarithmic_equations'],Openstax: College Algebra
965,explog25,a512f5aexplog25,6.6 Exponential and Logarithmic Equations,['using_the_definition_of_a_logarithm_to_solve_logarithmic_equations'],Openstax: College Algebra
966,explog26,a512f5aexplog26,6.6 Exponential and Logarithmic Equations,['using_the_definition_of_a_logarithm_to_solve_logarithmic_equations'],Openstax: College Algebra
967,explog3,a512f5aexplog3,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
968,explog4,a512f5aexplog4,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
969,explog5,a512f5aexplog5,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
970,explog6,a512f5aexplog6,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
971,explog7,a512f5aexplog7,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
972,explog8,a512f5aexplog8,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
973,explog9,a512f5aexplog9,6.6 Exponential and Logarithmic Equations,['exponential_and_logarithmic_equations'],Openstax: College Algebra
974,,af69fac,6.7 Exponential and Logarithmic Models,[''],Openstax: College Algebra
975,expolog1,af69facexpolog1,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
976,expolog10,af69facexpolog10,6.7 Exponential and Logarithmic Models,"[""use_newton's_law_of_cooling""]",Openstax: College Algebra
977,expolog11,af69facexpolog11,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
978,expolog12,af69facexpolog12,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
979,expolog13,af69facexpolog13,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
980,expolog14,af69facexpolog14,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
981,expolog15,af69facexpolog15,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
982,expolog16,af69facexpolog16,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
983,expolog17,af69facexpolog17,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
984,expolog18,af69facexpolog18,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
985,expolog19,af69facexpolog19,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
986,expolog2,af69facexpolog2,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
987,expolog20,af69facexpolog20,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
988,expolog21,af69facexpolog21,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
989,expolog22,af69facexpolog22,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
990,expolog23,af69facexpolog23,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
991,expolog24,af69facexpolog24,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
992,expolog25,af69facexpolog25,6.7 Exponential and Logarithmic Models,['calculating_doubling_time'],Openstax: College Algebra
993,expolog26,af69facexpolog26,6.7 Exponential and Logarithmic Models,['calculating_doubling_time'],Openstax: College Algebra
994,expolog27,af69facexpolog27,6.7 Exponential and Logarithmic Models,"[""using_newton's_law_of_cooling""]",Openstax: College Algebra
995,expolog28,af69facexpolog28,6.7 Exponential and Logarithmic Models,"[""using_newton's_law_of_cooling""]",Openstax: College Algebra
996,expolog29,af69facexpolog29,6.7 Exponential and Logarithmic Models,['logarithmic_application'],Openstax: College Algebra
997,expolog3,af69facexpolog3,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
998,expolog30,af69facexpolog30,6.7 Exponential and Logarithmic Models,['using_logistic_growth_models'],Openstax: College Algebra
999,expolog4,af69facexpolog4,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
1000,expolog5,af69facexpolog5,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
1001,expolog6,af69facexpolog6,6.7 Exponential and Logarithmic Models,['modeling_exponential_growth_and_decay'],Openstax: College Algebra
1002,expolog7,af69facexpolog7,6.7 Exponential and Logarithmic Models,['expressing_an_exponential_model_in_base_e'],Openstax: College Algebra
1003,expolog8,af69facexpolog8,6.7 Exponential and Logarithmic Models,['expressing_an_exponential_model_in_base_e'],Openstax: College Algebra
1004,expolog9,af69facexpolog9,6.7 Exponential and Logarithmic Models,"[""use_newton's_law_of_cooling""]",Openstax: College Algebra
1005,logarithmsandlogistic1,a5ccaf6logarithmsandlogistic1,6.8 Fitting Exponential Models to Data,['building_a_logarithmic_model_from_data'],Openstax: College Algebra
1006,logarithmsandlogistic10,a5ccaf6logarithmsandlogistic10,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1007,logarithmsandlogistic11,a5ccaf6logarithmsandlogistic11,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1008,logarithmsandlogistic12,a5ccaf6logarithmsandlogistic12,6.8 Fitting Exponential Models to Data,['building_an_exponential_model_from_data'],Openstax: College Algebra
1009,logarithmsandlogistic13,a5ccaf6logarithmsandlogistic13,6.8 Fitting Exponential Models to Data,['building_an_exponential_model_from_data'],Openstax: College Algebra
1010,logarithmsandlogistic14,a5ccaf6logarithmsandlogistic14,6.8 Fitting Exponential Models to Data,['building_an_exponential_model_from_data'],Openstax: College Algebra
1011,logarithmsandlogistic15,a5ccaf6logarithmsandlogistic15,6.8 Fitting Exponential Models to Data,['building_an_exponential_model_from_data'],Openstax: College Algebra
1012,logarithmsandlogistic16,a5ccaf6logarithmsandlogistic16,6.8 Fitting Exponential Models to Data,['building_an_exponential_model_from_data'],Openstax: College Algebra
1013,logarithmsandlogistic17,a5ccaf6logarithmsandlogistic17,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1014,logarithmsandlogistic18,a5ccaf6logarithmsandlogistic18,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1015,logarithmsandlogistic19,a5ccaf6logarithmsandlogistic19,6.8 Fitting Exponential Models to Data,['building_a_logarithmic_model_from_data'],Openstax: College Algebra
1016,logarithmsandlogistic2,a5ccaf6logarithmsandlogistic2,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1017,logarithmsandlogistic20,a5ccaf6logarithmsandlogistic20,6.8 Fitting Exponential Models to Data,['building_a_logarithmic_model_from_data'],Openstax: College Algebra
1018,logarithmsandlogistic3,a5ccaf6logarithmsandlogistic3,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1019,logarithmsandlogistic4,a5ccaf6logarithmsandlogistic4,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1020,logarithmsandlogistic5,a5ccaf6logarithmsandlogistic5,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1021,logarithmsandlogistic6,a5ccaf6logarithmsandlogistic6,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1022,logarithmsandlogistic7,a5ccaf6logarithmsandlogistic7,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1023,logarithmsandlogistic8,a5ccaf6logarithmsandlogistic8,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1024,logarithmsandlogistic9,a5ccaf6logarithmsandlogistic9,6.8 Fitting Exponential Models to Data,['building_a_logistic_model_from_data'],Openstax: College Algebra
1025,systemeq1,ab8b840systemeq1,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1026,systemeq10,ab8b840systemeq10,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1027,systemeq2,ab8b840systemeq2,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1028,systemeq3,ab8b840systemeq3,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1029,systemeq4,ab8b840systemeq4,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1030,systemeq5,ab8b840systemeq5,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1031,systemeq6,ab8b840systemeq6,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1032,systemeq7,ab8b840systemeq7,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1033,systemeq8,ab8b840systemeq8,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1034,systemeq9,ab8b840systemeq9,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1035,systemeqs10,ab8b840systemeqs10,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1036,systemeqs11,ab8b840systemeqs11,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1037,systemeqs12,ab8b840systemeqs12,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1038,systemeqs13,ab8b840systemeqs13,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1039,systemeqs14,ab8b840systemeqs14,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1040,systemeqs15,ab8b840systemeqs15,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1041,systemeqs16,ab8b840systemeqs16,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1042,systemeqs7,ab8b840systemeqs7,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1043,systemeqs8,ab8b840systemeqs8,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1044,systemeqs9,ab8b840systemeqs9,7.1 Systems of Linear Equations: Two Variables,['systemeqs_of_linear_equations:_two_variables'],Openstax: College Algebra
1045,systems1,ab8b840systems1,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1046,systems10,ab8b840systems10,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1047,systems2,ab8b840systems2,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1048,systems3,ab8b840systems3,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1049,systems4,ab8b840systems4,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1050,systems5,ab8b840systems5,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1051,systems6,ab8b840systems6,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1052,systems7,ab8b840systems7,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1053,systems8,ab8b840systems8,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1054,systems9,ab8b840systems9,7.1 Systems of Linear Equations: Two Variables,['systems_of_linear_equations:_two_variables'],Openstax: College Algebra
1055,,ab8934e,7.2 Systems of Linear Equations: Three Variables,[''],Openstax: College Algebra
1056,threevar1,ab8934ethreevar1,7.2 Systems of Linear Equations: Three Variables,['solving_systems_of_three_equations_in_three_variables'],Openstax: College Algebra
1057,threevar10,ab8934ethreevar10,7.2 Systems of Linear Equations: Three Variables,['solving_systems_of_three_equations_in_three_variables'],Openstax: College Algebra
1058,threevar11,ab8934ethreevar11,7.2 Systems of Linear Equations: Three Variables,['solving_systems_of_three_equations_in_three_variables'],Openstax: College Algebra
1059,threevar12,ab8934ethreevar12,7.2 Systems of Linear Equations: Three Variables,['solving_systems_of_three_equations_in_three_variables'],Openstax: College Algebra
